,UKESM1-0-LL-r1i1p1f2,IPSL-CM6A-LR-r1i1p1f1,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r8i1p1f2,UKESM1-0-LL-r4i1p1f2,GFDL-ESM4-r1i1p1f1,CanESM5-r1i1p1f1
2006-07-01,11.654414971660314,13.665742693199947,10.702852756872874,11.892943957517483,12.20381884836616,12.549571886685257,13.028438771925472,11.616318544847948,12.471147611341486
2006-08-01,11.730160448906872,13.214349585587412,10.827333093472502,12.061985270837354,11.805109696841953,12.449810385838596,13.563402493500993,11.394813511926227,11.845786842907083
2006-09-01,11.916582971958563,12.735723121729515,10.711282264614983,11.863518160525622,12.36348003604556,12.06253379678217,13.583518527494464,11.874486572183384,11.517542773572982
2006-10-01,12.121559632718501,11.51979659738464,10.394509232953174,11.467529342328145,12.174596606442018,13.202503979207089,12.429513323007555,11.558286224495944,11.707339461949942
2006-11-01,11.458347324988663,11.03752359860716,10.079459969113424,10.09910575601686,11.703111543528953,12.14681714123279,11.950430152083053,11.503864595183414,11.394572653246252
2006-12-01,10.31913949491832,9.676589205999477,7.9150730435788335,6.855238405244414,10.743433499284945,10.562379017507773,11.523470559511962,10.585254491651764,10.72070724159712
2007-01-01,9.669185535777563,8.18132385318393,8.197237232671062,7.202717583057108,11.068578853102059,9.570474388943886,12.266084701656856,8.961026678213562,10.940934856263949
2007-02-01,8.895121045267476,7.701940318275231,8.648843149555875,7.809681056425034,10.289622557613304,8.602485409285329,12.587691293680036,8.388404005068393,10.03564956595511
2007-03-01,7.9357670941548655,8.15003209290048,8.583944903285039,7.953364710575948,10.111568085222801,8.948931329760669,12.17501757356434,8.308509354770283,9.460606983417096
2007-04-01,9.033591863524693,8.93854346016538,10.159128047424264,8.453548148907329,10.094756706095117,10.13660683844038,11.8876867416567,9.47240919937075,9.989687510320389
2007-05-01,9.201412273031986,9.82758257134549,11.736928747844445,9.848617682107848,10.747037765660368,11.184547871326536,12.89763928028327,10.702984961600345,10.806981503107052
2007-06-01,11.443180123490874,10.60018095496823,12.833771236543894,11.106246794157116,12.331292211886264,13.121153520706141,13.9952381970959,12.653054599913716,11.523825158638745
2007-07-01,11.902066728551974,10.029502684293863,13.033580431561186,11.94290869190012,12.199794416512432,12.959176796010473,12.522734728337126,13.385747201317889,12.294628660102921
2007-08-01,12.531117725747626,12.422977662612624,12.544911013352456,10.878621778562918,11.923963154478853,12.880755055254907,12.054470964580483,13.129200492851908,11.76049663870316
2007-09-01,12.065979362747152,12.057443433448345,13.008158542748125,10.855918668697234,13.076308674282286,13.77133634801208,12.972720864316509,13.424082592528546,11.822579245265468
2007-10-01,11.396791412868971,11.538852900270085,11.69938717505996,12.532963693223689,13.222191736360564,12.889056971856125,12.998326565690013,13.146967914477885,11.364777458231073
2007-11-01,9.886368700311904,11.674917324181335,10.681216681710843,11.255565303410929,11.456629873666124,10.195420011191256,11.94672540497029,11.026068781214313,10.236291446290492
2007-12-01,9.209144864421237,11.203824223989328,10.164102547444603,9.941616081471276,10.89856097991602,10.530387120616329,11.084621338472443,10.268526290531064,9.15778589242527
2008-01-01,10.000956886221754,10.543639553019279,9.636242198344881,8.510213159585003,10.404653284769047,10.667892317217392,10.288231593255183,9.406346623287886,9.155680760267428
2008-02-01,11.242606826240328,8.726170756240519,8.617461946618272,8.523846936668365,10.137544637832784,11.255947642717619,9.896915355993057,9.408703270552833,9.420971948023709
