,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,IPSL-CM6A-LR-r1i1p1f1,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-r1i1p1f1
2013-10-01,6.511625465654428,6.517443743083793,6.416459197694827,6.43060292888504,6.517957325526943,6.506508519308971
2013-11-01,6.593933877836701,6.5997521552660645,6.498767609877099,6.512911341067313,6.600265737709216,6.588816931491245
2013-12-01,6.750458834647117,6.75627711207648,6.655292566687515,6.669436297877729,6.756790694519633,6.7453418883016605
2014-01-01,6.930582067620318,6.9362240336124295,6.838299625962522,6.852014759237883,6.936722052951242,6.925620180255027
2014-02-01,7.043462087245596,7.0491040532377065,6.951179645587798,6.964894778863157,7.049602072576518,7.038500199880303
2014-03-01,7.130037316264005,7.135679282256116,7.037754874606208,7.0514700078815675,7.136177301594929,7.125075428898713
2014-04-01,7.190289478974467,7.195931444966577,7.098007037316672,7.1117221705920315,7.196429464305392,7.185327591609176
2014-05-01,6.992977958982058,6.998619924974169,6.9006955173242615,6.9144106505996215,6.999117944312982,6.988016071616766
2014-06-01,6.83179527631834,6.83743724231045,6.739512834660545,6.753227967935902,6.837935261649264,6.826833388953048
2014-07-01,6.6930231377199485,6.6986651037120595,6.600740696062152,6.614455829337512,6.699163123050872,6.688061250354658
2014-08-01,6.640387702429369,6.646029668421482,6.548105260771575,6.561820394046935,6.646527687760295,6.63542581506408
2014-09-01,6.531704621239827,6.537346587231938,6.439422179582032,6.453137312857393,6.5378446065707525,6.526742733874537
2014-10-01,6.5039039426170495,6.509545908609159,6.411621500959253,6.425336634234611,6.5100439279479705,6.4989420552517565
2014-11-01,6.58621235479932,6.5918543207914295,6.493929913141526,6.507645046416882,6.592352340130245,6.581250467434029
2014-12-01,6.742737311609738,6.748379277601848,6.6504548699519415,6.6641700032273,6.748877296940661,6.737775424244446
2015-01-01,6.922860544582938,6.928326199137795,6.8334619292269485,6.846748464587453,6.928808655372269,6.918053716197812
2015-02-01,7.035740564208214,7.041206218763072,6.946341948852223,6.959628484212727,7.0416886749975465,7.030933735823089
2015-03-01,7.1223157932266234,7.127781447781483,7.032917177870632,7.046203713231138,7.128263904015957,7.117508964841499
2015-04-01,7.182567955937087,7.188033610491942,7.093169340581097,7.1064558759416006,7.188516066726417,7.177761127551961
2015-05-01,6.985256435944677,6.990722090499535,6.895857820588686,6.909144355949191,6.99120454673401,6.980449607559551
2015-06-01,6.8240737532809606,6.829539407835817,6.734675137924969,6.747961673285473,6.830021864070291,6.8192669248958335
2015-07-01,6.685301614682567,6.690767269237425,6.5959029993265785,6.609189534687082,6.6912497254719,6.680494786297443
2015-08-01,6.6326661793919905,6.638131833946848,6.543267564035999,6.5565540993965055,6.638614290181322,6.627859351006864
2015-09-01,6.523983098202447,6.529448752757305,6.434584482846457,6.447871018206961,6.529931208991778,6.519176269817321
2015-10-01,6.496182419579668,6.501648074134524,6.406783804223678,6.420070339584183,6.5021305303690005,6.491375591194542
2015-11-01,6.5784908317619415,6.583956486316798,6.48909221640595,6.502378751766454,6.584438942551272,6.573684003376814
2015-12-01,6.7350157885723565,6.740481443127212,6.645617173216367,6.658903708576871,6.740963899361688,6.73020896018723
2016-01-01,6.915139021545558,6.920428364663161,6.828624232491374,6.841482169937023,6.920895257793298,6.910487252140597
2016-02-01,7.028019041170834,7.033308384288437,6.9415042521166495,6.954362189562299,7.033775277418574,7.023367271765873
2016-03-01,7.114594270189244,7.119883613306848,7.02807948113506,7.040937418580707,7.120350506436983,7.109942500784284
2016-04-01,7.174846432899708,7.180135776017307,7.088331643845523,7.101189581291171,7.180602669147447,7.170194663494745
2016-05-01,6.977534912907298,6.982824256024902,6.891020123853113,6.904462034317117,6.983291149155036,6.972883143502337
2016-06-01,6.816352230243579,6.821641573361182,6.729837441189394,6.7426953786350445,6.8221084664913185,6.811700460838618
2016-07-01,6.677580091645187,6.682869434762791,6.591065302591004,6.603923240036654,6.6833363278929285,6.672928322240227
2016-08-01,6.624944656354611,6.630233999472213,6.538429867300426,6.5512878047460745,6.630700892602349,6.62029288694965
2016-09-01,6.516261575165068,6.52155091828267,6.429746786110883,6.442604723556531,6.522017811412808,6.511609805760106
2016-10-01,6.4884608965422865,6.4937502396598905,6.4019461074881026,6.414804044933753,6.494217132790028,6.483809127137326
2016-11-01,6.570769308724557,6.576058651842162,6.484254519670376,6.4971124571160255,6.5765255449722995,6.566117539319598
2016-12-01,6.727294265534978,6.732583608652579,6.640779476480793,6.653637413926441,6.733050501782715,6.722642496130016
2017-01-01,6.918345107994227,6.912530530188527,6.8237865357558,6.893585697313784,6.912981860214327,6.902920788083382
2017-02-01,7.38818283715045,7.025410549813802,6.936666555381076,7.163706768460075,7.037820786644449,7.015800807708658
2017-03-01,7.106872747151862,7.111985778832214,7.023241784399487,7.120856705521164,7.112437108858013,7.102376036727068
2017-04-01,7.167124909862325,7.172237941542676,7.0834939471099485,7.095923286640742,7.1726892715684745,7.16262819943753
2017-05-01,6.969813389869916,6.9749264215502675,6.8861824271175385,6.898611766648332,6.975377751576066,6.96531667944512
2017-06-01,6.808630707206199,6.813743738886548,6.7249997444538225,6.737429083984615,6.814195068912348,6.804133996781403
2017-07-01,6.669858568607808,6.674971600288157,6.586227605855429,6.5986569453862245,6.675422930313957,6.6653618581830125
2017-08-01,6.617223133317231,6.62233616499758,6.5335921705648525,6.546021510095646,6.6227874950233785,6.612726422892434
2017-09-01,6.508540052127688,6.513653083808036,6.4249090893753085,6.437338428906102,6.514104413833835,6.504043341702891
2017-10-01,6.480739373504906,6.485852405185256,6.415635766796849,6.409537750283325,6.486303735211057,6.476242663080111
2017-11-01,6.5630477856871785,6.568160817367529,6.592408239474148,6.491846162465595,6.568612147393327,6.5585510752623835
2017-12-01,6.7195727424975935,6.724685774177946,6.635941779745218,6.648371119276012,6.7251371042037436,6.7150760320728
2018-01-01,6.899695975470798,6.904632695713892,6.8189488390202255,6.8309495806361635,6.905068462635354,6.895354324026167
2018-02-01,7.012575995096072,7.017512715339169,6.931828858645501,6.9438296002614415,7.017948482260631,7.008234343651443
2018-03-01,7.0991512241144825,7.1040879443575795,7.018404087663912,7.030404829279853,7.1045237112790405,7.094809572669853
2018-04-01,7.1594033868249465,7.164340107068043,7.078656250374374,7.090656991990312,7.164775873989504,7.155061735380316
2018-05-01,6.962091866832536,6.9670285870756326,6.881344730381964,6.893345471997902,6.967464353997093,6.957750215387906
2018-06-01,6.800909184168817,6.805845904411914,6.7201620477182455,6.732162789334185,6.806281671333376,6.796567532724188
2018-07-01,6.662137045570427,6.667073765813522,6.581389909119856,6.5933906507357944,6.667509532734983,6.657795394125797
2018-08-01,6.609501610279849,6.614438330522945,6.528754473829277,6.540755215445214,6.614874097444407,6.605159958835218
2018-09-01,6.5008185290903056,6.505755249333402,6.420071392639732,6.432072134255673,6.506191016254864,6.496476877645675
2018-10-01,6.473017850467527,6.477954570710622,6.392270714016955,6.404271455632893,6.478390337632084,6.468676199022896
2018-11-01,6.555326262649799,6.560262982892895,6.474579126199227,6.486579867815165,6.560698749814357,6.550984611205168
2018-12-01,6.711851219460215,6.716787939703312,6.631104083009642,6.643104824625581,6.7172237066247735,6.707509568015585
2019-01-01,6.8919744524334146,6.896734861239259,6.814111142284651,6.8256832859857335,6.897155065056382,6.8877878599689515
2019-02-01,7.004854472058692,7.009614880864536,6.955412039162263,6.9385633056110105,7.0100350846816575,7.019649713635449
2019-03-01,7.091429701077103,7.0961901098829445,7.0290133866764215,7.025138534629423,7.096610313700068,7.087243108612638
2019-04-01,7.151681863787564,7.156442272593408,7.114143590068643,7.085390697339884,7.156862476410531,7.1474952713231
2019-05-01,6.954370343795153,6.9591307526009984,6.882546790463987,6.888079177347474,6.959550956418121,6.95018375133069
2019-06-01,6.793187661131438,6.7979480699372825,6.786950566652132,6.726896494683754,6.798368273754404,6.789001068666973
2019-07-01,6.654415522533046,6.65917593133889,6.67194366105322,6.633919628118192,6.659596135156013,6.6502289300685815
2019-08-01,6.601780087242467,6.6065404960483125,6.65453252202486,6.535488920794787,6.606960699865434,6.597593494778003
2019-09-01,6.493097006052924,6.4978574148587676,6.415233695904161,6.426805839605242,6.498277618675893,6.48891041358846
2019-10-01,6.465296327430145,6.470056736235987,6.3874330172813805,6.399005160982464,6.470476940053112,6.461109734965681
2019-11-01,6.547604739612418,6.552365148418264,6.469741429463652,6.481313573164737,6.552785352235384,6.543418147147953
2019-12-01,6.704129696422834,6.708890105228678,6.626266386274067,6.637838529975152,6.7093103090458,6.699943103958369
2020-01-01,6.884252929396036,6.8888370267646275,6.809273445549077,6.820416991335305,6.8892416674774095,6.880221395911736
2020-02-01,6.997132949021312,7.001717046389903,6.922153465174353,6.933297010960582,7.0021216871026875,6.993101415537013
2020-03-01,7.083708178039721,7.088292275408312,7.0087286941927625,7.019872239978992,7.088696916121098,7.0796766445554224
2020-04-01,7.143960340750184,7.1485444381187735,7.0689808569032255,7.080124402689455,7.148949078831558,7.140835726062093
2020-05-01,6.9466488207577735,6.951232918126364,6.871669336910816,6.882812882697044,6.951637558839148,6.942617287273475
2020-06-01,6.785466138094058,6.7900502354626475,6.710486654247098,6.721630200033327,6.790454876175432,6.781434604609758
2020-07-01,6.646693999495666,6.651278096864256,6.571714515648707,6.582858061434934,6.65168273757704,6.642662466011366
2020-08-01,6.594058564205088,6.5986426615736775,6.519079080358129,6.530222626144358,6.599047302286463,6.590027030720789
2020-09-01,6.485375483015544,6.489959580384134,6.4103959991685855,6.421539544954815,6.49036422109692,6.4813439495312455
2020-10-01,6.457574804392765,6.462158901761355,6.382595320545808,6.393738866332035,6.46256354247414,6.453543270908466
2020-11-01,6.539883216575038,6.5444673139436285,6.464903732728077,6.476047278514308,6.544871954656412,6.535851683090738
2020-12-01,6.6964081733854535,6.700992270754044,6.6214286895384955,6.632572235324723,6.701396911466827,6.692376639901154
