,IPSL-CM6A-LR-r1i1p1f1,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r8i1p1f2,CanESM5-r1i1p1f1,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,GFDL-ESM4-r1i1p1f1,UKESM1-0-LL-r4i1p1f2
1996-09-01,7.508541210579303,8.068329940191136,7.899272537762675,6.892982502262439,7.504626662973949,7.8950506418659065,6.888216703058032,7.927654851983648,7.6153952942150935
1996-10-01,7.838824255476624,8.081923076144625,8.024432399417082,7.098232980502843,7.992309970492452,8.793500758127022,7.415601000025041,8.690182455339036,7.61562509304822
1996-11-01,8.08052650739644,8.660196231260949,8.83680612512365,8.097036509281283,8.749384358700233,9.264739864543431,8.317091184595178,7.973174196957864,8.536313113704525
1996-12-01,8.98946375493797,9.565827022103905,9.828779965716189,9.401687687120619,9.657745385704636,10.370960764016617,9.183811435987453,9.025752637777906,9.934079931346284
1997-01-01,9.497615772638026,9.710243143187851,10.214099024797024,10.032337835077106,9.46649655109088,10.802111281421187,10.28270191123128,9.762444409242839,10.685925790066173
1997-02-01,8.93419066033569,9.66832779717625,10.087573645052643,10.431670114460976,9.268146084960083,10.983366282352236,10.29925145652068,9.711950163685506,10.411365197339418
1997-03-01,9.076760899484038,9.528338099870547,9.316871564368526,10.161137257355827,9.188177370442515,10.542852192093882,9.482250795268751,9.097478411705449,9.577727081879603
1997-04-01,8.574612003140485,8.926158185326779,8.319347106350799,9.478427699206577,8.69315319152516,9.871344029119284,8.649518445417613,8.0810817106469,8.80467983455756
1997-05-01,7.84937954088284,8.197410048994316,7.545607044983154,8.741303927981964,8.06647220439567,9.054496359776056,8.099003949604317,7.912065594003248,8.093432416167582
1997-06-01,7.480462028713102,7.664851502170568,7.1351637497767815,8.298631522679514,7.700297914965553,8.643178700773076,7.68563015330155,6.996576538945319,7.712603139069505
1997-07-01,7.548845054365307,7.730901538679862,7.320763907232567,8.161378852987164,7.79977986060905,8.425864431859441,7.164694844071697,7.131869156785202,7.522314413590281
1997-08-01,7.487298828671981,7.582155485331763,7.3281599414752545,8.041836491538367,7.94969197827776,8.088203933409067,7.020389115936087,7.5186581271103705,7.453546488590543
1997-09-01,7.516355476515106,7.388039420311498,7.31425584747488,7.926325684438696,8.104571454966607,8.026773514282935,6.9545054884051964,7.209391031976758,7.433760050641356
1997-10-01,7.705917312206434,7.595664846951405,7.114029880980903,7.954357242653768,9.107762236337217,8.372486004451487,7.1040366029748885,7.557666551186069,7.66935129732643
1997-11-01,8.58680256255608,8.96217490919674,7.959731076524219,8.762287472848724,9.239590297122305,8.766601447192242,8.071463295164977,8.906750346518447,8.380855078730095
1997-12-01,9.629524758211716,9.872304579668784,9.541494229119305,9.728997985625169,10.504864043144847,9.196175004102887,8.980112816987422,9.197738059345971,9.090859322250541
1998-01-01,9.897123926242333,9.80854334846101,10.293922266126042,10.271515019819262,10.641726197352163,9.221246920301708,9.656930824339213,9.638745101046196,9.688849289224992
1998-02-01,9.31977402293616,9.574050699881466,9.799444682584928,10.055699080763047,10.1422425292624,9.220541522400994,9.530311965219427,9.855474453883524,9.663075885777099
1998-03-01,8.625025800903106,9.100721747852184,8.900374559253047,9.831369334030963,9.51933420855004,9.205947958978047,9.055978063010883,9.471308851421927,8.968800337259555
1998-04-01,7.7401985212277395,8.552023771132212,8.271009417308372,9.31562219863517,8.588680929916947,8.622956415181184,8.501858375481865,9.196457152530096,8.461910108416227
1998-05-01,7.215474988069626,7.953434186121968,7.81886236311576,8.667077215819987,7.956640515309874,8.128705119562978,7.803822131880344,8.437660412592486,8.083901036309003
1998-06-01,6.7906076725070355,7.657800242263832,8.17388889994834,8.237508635833892,7.358989000716512,7.695315876028348,7.5407863827629615,8.41063097524412,7.4653479319128815
1998-07-01,6.899448654122492,7.789068345431996,7.736655948285179,8.118213034570966,7.337841280204369,7.627838592457968,7.591825225463282,8.230364743657956,7.3051828599164095
1998-08-01,7.0317726283688495,7.812618631609826,7.716088934669938,8.081359236145719,7.293061874767811,7.573862030506464,7.716224413338541,7.96888296903786,7.106823915589545
1998-09-01,7.117112284218497,7.751067259123013,7.679799795059845,8.115276886826083,7.109779380852747,7.369280631198733,7.669435838493488,7.57352177178489,7.328734276884387
1998-10-01,7.391398167518287,7.848005769708418,8.041438840630267,8.261725070033236,7.151860477879608,7.945994403943755,7.912059997562394,7.658755964018838,7.295758647255606
1998-11-01,7.8261872727718655,8.647578999441528,9.079404645705162,9.145055572588197,8.347313088289765,8.838541833466461,9.224834974362654,8.769751163083415,8.11467678781615
1998-12-01,9.02875761819872,9.605838123565118,9.808220325278427,10.367683597775669,9.215136538115155,9.220072360225672,10.328047553580044,10.171497479864797,9.52862944457009
1999-01-01,9.181714116871476,9.89336876805478,9.86910556475402,10.999668431367876,10.058102575623824,9.367219211877238,10.895922191364024,10.233679543146813,9.96706609237289
1999-02-01,9.000906891919591,9.947847677469074,9.782794815868977,10.986502943189363,9.908902627107102,8.91723280702165,10.597128839372408,9.814129383991554,10.084244177651092
1999-03-01,9.235075336507323,9.942851849289656,9.146285185853856,10.538404037065662,9.198046900447016,8.674516446241293,9.938115091513831,9.5891119391344,9.58850993216244
1999-04-01,8.785061336418424,9.482837762976493,8.609051033372475,9.348838121375383,8.32149709881421,8.432074657913754,8.972133509054817,9.51236160752782,9.083946411853594
1999-05-01,8.57346759248769,8.866230518478035,8.001801887299896,8.586530083363888,7.611282121517912,8.124112927671803,8.187703329085265,9.094868764188954,8.35632304898527
1999-06-01,8.165565664908021,8.45046502121004,7.459156760810528,8.198889155447846,7.3202831468803575,7.597846078485262,7.538777450541152,9.034712977039172,7.842280117202988
1999-07-01,8.079884626300252,8.248951489711446,7.57031071492074,8.27301057473695,7.330382691130185,7.716279931505908,7.286142846300032,8.957646690229756,7.910850151032629
1999-08-01,7.837757599009651,8.089749834289831,7.7823122062133585,8.011321818736738,7.303153092512383,7.795361278848486,7.165307811099327,8.407604221527313,7.529256516467687
1999-09-01,7.724054302701816,8.029678766563046,7.804982579461082,7.8072449697598385,7.191148882243388,7.681212058438895,7.254301551438629,9.911711717031318,7.155968417881865
1999-10-01,8.003059816594313,8.290800434350551,8.138577954602427,8.244894090396485,7.1600136858949615,7.957632346429574,7.896140294753376,8.699118202362357,7.298028108433617
1999-11-01,8.559072606917239,9.127752103179516,8.974108994205796,8.748711925889497,7.9414664885194375,8.627228177252633,8.302256616813088,9.596329242399813,7.970169822222901
1999-12-01,9.922507344514356,9.989681431182113,9.98330506230664,9.754527314360404,9.06700665773031,9.169427295401505,9.128591316004963,10.806522963251636,8.602006721590802
2000-01-01,10.449961047771938,10.341959033754103,10.091530621641274,10.317219730170343,9.949604038600738,9.478219600012011,8.7032473519553,11.133582394002582,9.258261895256206
2000-02-01,10.815071823802805,9.514269199845511,9.837578366794792,10.474682940657617,9.294066840167616,9.503384587567801,8.174574192110411,10.612661099197618,9.066559933986175
2000-03-01,10.815417920077325,8.586813368191889,9.1164658776693,10.223218792807064,9.423322793426145,9.27308176829106,8.581339821546402,10.282433028565132,8.65324441692814
2000-04-01,10.371487412445113,8.055794561572162,7.851216806559251,9.499288560746107,9.109336326154313,8.590546545491899,8.129538584854037,9.472178766534228,8.016301173161478
2000-05-01,9.305501503425504,7.500419565365223,7.07951031557361,8.745008002279606,8.468591519923338,8.001149713465438,7.419768005843339,8.688051396036293,7.455884058609141
2000-06-01,8.927167096833267,7.284809638417742,6.811420646231066,8.317856962756366,8.142500459187586,7.7918989760912405,7.259062734088594,8.238543508216319,7.474765587781388
2000-07-01,8.681419514623082,7.476530505119602,7.0408518655756165,8.053187939609819,8.07507684315202,7.773739343551222,7.024205077724968,8.449991972168474,7.273302806034806
2000-08-01,8.268467107429332,7.405027191957674,7.110344094670047,7.861578069176439,8.001544288512713,7.723116165630988,7.319592534861525,7.803413258647191,7.281795166842019
2000-09-01,8.018737037554281,7.397604928362623,7.282285048234111,7.5610579215809635,7.9351136207447395,7.671559004928546,7.217151411822418,8.100371679926107,7.188724561798601
2000-10-01,8.116484656292341,7.679181796833991,7.8913082936687955,7.6649839897317324,8.851352258036746,7.830729633972196,6.837676346851011,7.580868209659933,7.169594545714655
2000-11-01,8.78938304538089,8.667580178059628,8.373132271187469,8.672240812898682,9.388181492249792,8.665519696520597,8.010864075890371,7.910505211191442,7.932530772404582
2000-12-01,9.863827817044916,9.965799935731534,9.573617001899262,9.773750429593882,10.603974306085568,9.948636760663137,9.601466079178836,9.173369623365524,9.313822818417796
2001-01-01,10.78522684621764,10.198417809334645,10.053568378046354,10.418653503974443,10.875799044951725,10.279461990051344,9.511584898454805,10.209324360793145,9.79526308372862
2001-02-01,10.456040590836023,9.65778925390208,9.852391553459904,10.30959107148041,11.139573659622725,9.678038694422256,9.667411965452164,9.843454173527338,9.739517362917265
2001-03-01,9.872464733340438,8.812143651012713,9.65850356751822,9.7401602634274,10.756186839825746,9.22849059745291,8.940129757595408,9.614636482195081,9.681637446487075
2001-04-01,9.098177385544313,8.123698647654729,9.170991036415783,9.11743306417254,9.891429354602234,8.5245647251016,8.253758829402111,8.725842143641247,9.112175545196626
2001-05-01,8.376235987793534,7.427483748214617,8.40962914177326,8.419625798348344,9.164694573980801,7.789494817005018,8.142814726304165,8.179159524101513,8.430969355368399
2001-06-01,8.139471423767555,7.277678552806425,8.521804854980157,8.216374703386897,8.727127438004342,7.49474933574736,7.616427074935554,7.782332942840518,8.142359218130958
2001-07-01,8.098448801119183,7.539193392793432,8.290023519998309,8.136058885356801,8.507806378099772,7.570329388742678,7.517358898368312,7.516984384817928,7.889748414659294
2001-08-01,7.93639871322224,7.534874864952369,7.85995877203309,8.184366775790618,8.257691110563746,7.5342511393710385,7.465078634262401,7.902454759388718,7.911614709773897
2001-09-01,7.816255890904553,7.547006177878102,7.796788143864214,8.152787036578324,8.19717625042808,7.432784213493494,7.317997766217389,8.525986830526596,7.641481390196888
2001-10-01,7.943660431888023,8.05296134278848,7.971815455788318,8.273946377500861,8.68298025485001,7.586585320185965,7.730448950376547,10.080924705741444,7.924562105157894
2001-11-01,8.397537711645523,8.855565147975756,8.60562775961576,8.702505931735812,9.224389197596578,8.722324519110794,8.866080771289745,9.700191638413221,8.973330213890558
2001-12-01,9.108458476625753,9.609863848370328,9.620318996080787,9.681319038434273,10.28330710899092,10.085387784789356,9.597745689603183,10.16662135177522,9.709124111687604
2002-01-01,8.925984407458174,10.177359219781373,10.030429124362612,9.765789810369922,10.574760180226287,10.413668090736433,9.710982157554232,10.90887710162903,10.57163540897012
2002-02-01,8.443001210977139,10.148861798700393,9.620233436407824,8.980937543492294,10.286635615364736,10.470729360439982,9.444610947692064,10.772097262504987,10.395648934067863
2002-03-01,8.042239436614272,9.850579874785156,9.578268167507359,7.929699610809474,9.590165014660133,10.132111896184382,9.353929832359238,9.871408551594882,9.86242742862381
2002-04-01,7.612092745029211,9.372209412109292,9.241827209610738,7.250124190566697,8.707223941181308,9.737429044792377,8.783152137528626,9.433440350890145,9.192394065196522
2002-05-01,7.124552202033358,8.677707634200836,8.439414454085014,6.762676501302928,8.017853048556395,9.389446591777805,8.129219546265329,8.613215465864926,8.403519841808128
2002-06-01,7.1553509293793,8.549053648019436,8.075877379506371,6.525267015428878,7.40052914198245,9.239651882552888,7.783072208849624,7.891646415240598,7.994239936241698
2002-07-01,7.3233958997705955,8.578646572260165,7.968987120110586,6.5552715309496055,7.3404975689538166,8.921891465513212,7.768979753636883,7.444003848881523,7.619042105159487
2002-08-01,7.48059530183604,8.543279393527444,7.909305983723612,6.6147417095294205,7.229337771396396,8.65514029121988,7.650020544739807,7.4181979336833574,7.446839929569229
2002-09-01,7.489307627195398,8.532640064764758,7.785098367615267,6.7062601971788665,6.887476567324554,8.481158848543275,7.566095019272116,7.241104913420699,7.281980003088627
2002-10-01,7.704870695982119,8.756951271490996,8.394723967377981,7.1117629222711205,7.477010428364617,9.002565826572123,7.824686597919933,6.882827165336447,7.184723454283948
2002-11-01,8.658758197253817,9.50849472393059,8.834452454300331,7.869671113349644,7.999150315098636,9.51922036932114,8.691581683963305,7.57633903868626,8.364352046454057
2002-12-01,9.75436066124688,10.61248542685634,9.706473443274973,8.937223847678425,8.950668050354212,10.46469978212294,9.789523117348304,8.612958823955871,9.555515789720085
2003-01-01,10.330844668434462,11.073372124758967,10.440569685545523,8.495317230628304,9.602063521912463,10.68536596394918,9.58348604148625,9.75979673502232,10.168810819275258
2003-02-01,10.45049107606328,10.815608923803845,10.148582568648107,7.648066578703562,9.102723135387912,10.644637852575775,9.770860365880687,9.446221778845462,10.040522194253631
2003-03-01,10.10667382393253,10.547388760893154,9.355340277593985,6.643349075283967,8.963856571857926,10.387193267103859,9.476234421277436,9.336127473611633,9.737142937494493
2003-04-01,9.465595415657766,9.889820411523935,8.743138514365484,6.461387229873235,8.356439735174794,9.731091938892966,8.873767649492056,8.929893087232195,9.311175634951397
2003-05-01,9.062440146039645,9.128415564718278,8.04932594031019,6.048754046206166,7.830023659416555,8.926179349969681,8.173243740599098,8.171945574962653,8.72820122680266
2003-06-01,8.287482149594192,8.628564325598493,7.818128454899519,5.76182977704147,7.473334307909084,8.55109557731956,7.660420215533148,8.065982364900501,8.243562264477488
2003-07-01,7.921843515267872,8.360770447982148,7.429592819755123,5.756226413242903,7.513455513163106,8.380020304032808,7.487377498849354,8.312802796660861,8.21192651150959
2003-08-01,7.863981329577456,8.238093020237773,7.433643109803612,6.090758598586228,7.441353283977996,8.265616554330911,7.374834118901132,8.274945733044618,8.126362608816452
2003-09-01,7.786520183672218,8.237331394247484,7.427679755439832,6.188487493910965,7.6341307174344015,8.233226846546648,7.1915808700523085,7.700365528275942,8.030512166219326
2003-10-01,7.9969654851254415,8.509541675314432,7.057694532271607,6.64402874513733,8.153209856526821,8.086139650317326,7.772336933011537,8.111937355629284,8.553783602172116
2003-11-01,8.988395577008907,9.229401594243633,8.029247888552101,7.606383096951892,8.755137670705277,8.881214170768207,8.530939351504077,8.772341699210246,9.319709753851788
2003-12-01,9.385366811889094,10.417569786044377,9.175762667015,8.625299250757445,8.760109517263542,9.89829988964087,9.314666761171305,9.114146768345083,10.02731200742884
2004-01-01,10.228137586664987,10.765243067119002,9.0241652903309,8.78884851483304,8.980370635017705,10.116490226644233,9.791639984264053,9.774127664503515,10.803550920993844
2004-02-01,9.795935230511903,10.530193222168966,8.51405403916332,9.003324526881617,9.450439044194377,9.077504985016693,9.745857865314939,9.982219502834724,10.913876350809987
2004-03-01,9.364953467371745,9.989640537708224,8.639598853863037,8.683254078183934,9.211370542329467,8.665300743831871,9.175269817135774,9.849723230358263,10.655383716244232
2004-04-01,8.72701243364974,9.301089710597324,7.966243191895898,8.063464069054534,8.697592546129187,8.447469620150438,8.829044188357814,9.299052571499711,10.025685928090263
2004-05-01,8.013997646375122,8.542724676203386,7.191393400025213,7.357632766694224,7.9646810156186545,7.784475320529048,8.178715652552828,8.394291465242954,9.241540956781298
2004-06-01,7.592739442733799,7.974490767717866,6.900999981608972,6.826546984990602,7.524753011183349,7.584932905904084,7.680897612742576,7.8596771954207965,8.807157078167691
2004-07-01,7.578667620667777,7.744110244323427,7.092097655307815,6.7312840112295325,7.448364694865777,7.435008858313045,7.668765025637122,7.441796266175072,8.402348426460561
2004-08-01,7.573778073919151,7.694097669084273,7.405555970198772,6.695877471364624,7.395152053583128,7.385674408303393,7.725913403081435,7.552973262278495,8.0464413621507
2004-09-01,7.577761913831449,7.651686200467182,7.3934874787716245,6.545926190865773,7.282152733496061,7.539495340454859,8.460571232721838,7.387988444569182,7.810993130188167
2004-10-01,7.955558722165848,7.704768152528286,8.018260465715601,7.0494037494564905,7.504362792542949,7.458964359743205,8.039417064932211,7.611751021978706,8.35640163856265
2004-11-01,9.054702694474416,8.551017321420924,8.280313711138755,7.679781567765844,8.139579594904076,8.284409323598567,8.368661192190642,9.137731810488805,9.312419396522959
2004-12-01,10.140702340708335,9.580757680375614,9.124345551151608,8.608396642560885,9.121641251434424,9.317629215502514,9.735536329554279,10.186826130797597,10.504861527723456
