,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2018-03-01,6.9177463767095455,6.8382717681485685,6.639479119232807,6.7636306657640075,7.053309368850955,6.769305844934465
2018-04-01,6.829962521087843,6.9299515645647976,6.519547187825935,6.763430677205688,7.014792350011021,6.954333898435824
2018-05-01,6.320506066821263,6.728240008503097,6.282156162307505,6.573174942264763,6.783894985008423,6.776110078996144
2018-06-01,6.1355784466147165,6.42344930932145,6.007932453577439,6.4499984445684015,6.697527324570589,6.507356098802432
2018-07-01,6.0102158640378205,6.375409986604228,5.741877575998129,6.1466963535312535,6.5606220055037845,6.190931441058922
2018-08-01,5.910717521056857,6.261755431428285,5.784605874140308,6.130406385138996,6.4080892970911965,6.209752051561858
2018-09-01,5.8519069712358185,6.145486264161807,5.761974093689414,6.01196311751244,6.127058697759204,6.087492313551939
2018-10-01,5.8943021619076825,6.260562993394394,6.176300533006506,6.0422897246597325,6.129745352102723,6.276632412471921
2018-11-01,5.981525409109231,6.510653876526607,6.313033584939928,6.1835015446980774,6.179508850649119,6.509290080366899
2018-12-01,6.1751466922423885,6.592295983160387,6.522994453193955,6.660769798729662,6.4407572375461815,6.781627549013091
2019-01-01,6.201318785668491,6.763749661527751,6.660563611987213,6.710222767442232,6.744060678632356,6.631878429278952
2019-02-01,6.380711325350944,6.820562735717082,6.719626693249334,6.7963491398216185,7.019655384996394,6.667095975005597
2019-03-01,6.630692489088283,7.07805439945126,6.990510498857039,6.913206324728688,7.046438369191956,6.835485842392544
2019-04-01,6.7618173230951975,7.148477044417954,6.833657254524008,6.916660680155487,7.0588744883063335,6.7252841108503425
2019-05-01,6.731802915730504,6.798670407348928,6.614118849153033,6.893423944425829,6.862381478931062,6.43215782844727
2019-06-01,6.674980012052478,6.872590795089673,6.209163017405458,6.537267111294558,6.77225139741922,6.102387255465909
2019-07-01,6.362274389105988,6.3274709955479835,6.031042531822576,6.612028738602698,6.775754729078143,6.0040091906184605
2019-08-01,6.255294218351128,6.172773470087737,5.995637991405888,6.2265206031832525,6.543794977447885,6.055938294965693
2019-09-01,6.149504106509252,6.102499719958272,5.959957782855793,6.178389029326758,6.288241817216213,5.909097550749836
