,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2016-07-01,6.3548231991061055,5.939812156712612,6.229164317621852,6.149811636452345,6.360473760025197,5.98055788572175
2016-08-01,6.13166855706305,5.813792034075207,6.1221949299900045,6.142817378431928,6.0689523944588295,5.806461283698306
2016-09-01,6.0749447804804735,5.774710214562086,5.982815012909671,6.0850043682062935,5.998763515177313,5.797651312239495
2016-10-01,6.222575137928983,5.951674631258268,5.9913676922181205,6.251565733621423,6.054638638338485,6.097111854679328
2016-11-01,6.257913772715744,6.133017389742264,6.138761518575791,6.336629443827382,6.113223354787714,6.181088880250024
2016-12-01,6.330511013106711,6.2029532325342025,6.286729667176759,6.5221186630682695,6.292093206640593,6.332752294117004
2017-01-01,6.535014557937219,6.492185291818028,6.399547795594466,6.714583734636857,6.474552688898755,6.421029646869092
2017-02-01,6.6828860300010975,6.535496313868947,6.527478162670702,6.957108418065037,6.6741511350003435,6.840398895441831
2017-03-01,6.7661276163496336,6.540603703475764,6.4803116987988805,7.0033366608683645,6.6559800992119635,6.9725899983586235
2017-04-01,6.727743862376188,6.514414427313072,6.245483823924259,6.845550316333116,6.6044324508093135,6.806056294525217
2017-05-01,6.470827575995148,6.267983396737421,6.164239000224099,6.569932597964457,6.504020914715828,6.7199226148130835
2017-06-01,6.3520648281190715,6.138283534036899,5.877855049258352,6.311301087984378,6.389786494235679,6.472362579179977
2017-07-01,6.321725149182782,5.935593803312727,5.685666408576102,6.212152827199104,6.196375555789458,6.1951319343563185
2017-08-01,6.107630172839885,5.97329597933238,5.641980507016382,6.145439710932888,5.87429638196958,5.892841430306847
2017-09-01,5.931653517314093,6.02385351827233,5.815509407734371,5.9739294140211525,5.87886859224388,5.889916419057091
2017-10-01,6.094803511141671,6.13250602962633,5.990627564037951,6.137069401612459,5.927476666194699,6.096668843694722
2017-11-01,6.2095252685528415,6.229530168325336,6.130467144547827,6.116171429151063,5.975690884136468,6.106683854431745
2017-12-01,6.412681650015597,6.26502033108937,6.388518533065295,6.2332426314108025,6.088384607400662,6.385769009241308
2018-01-01,6.505400199924726,6.3295474284322095,6.421331264682466,6.436335253500477,6.2364004855999235,6.537199951322175
2018-02-01,6.660541350641469,6.5245681548466266,6.444822822986241,6.574686094201798,6.636221720602082,6.678678710646649
2018-03-01,6.704085947442932,6.6568979520170615,6.4686386497097015,6.565311705066903,6.775820201600545,6.609208418040232
2018-04-01,6.69214747675794,6.7584696657226875,6.419804473639678,6.614883418547546,6.760354302640742,6.762906391673308
2018-05-01,6.278589410747572,6.5776849417290775,6.238093172652267,6.471348648263093,6.6161406199866475,6.595481379662106
2018-06-01,6.020988160710863,6.2502282882965785,5.9425802959832525,6.26485175714566,6.436371185435871,6.264497496931764
2018-07-01,5.9402233857264255,6.251835575541793,5.771765471281593,6.0693102436482285,6.347070704228012,6.0756963575911715
2018-08-01,5.814280477207007,6.0865025031807765,5.7106088557561865,5.949997256520437,6.195352582637664,6.057807288763097
2018-09-01,5.796597700151006,5.996558500917841,5.6829451863573075,5.860193926779032,5.927083402750659,5.942395325765186
2018-10-01,5.917956682377494,6.152264613579981,6.042671244604023,5.9864058223971774,6.0423523676662985,6.154727598035543
2018-11-01,5.937132944843506,6.29842588333921,6.141729288008549,6.055641359236327,6.0689338999810625,6.312497466730445
2018-12-01,6.089098681966813,6.407435091264489,6.315939400316242,6.453592477628562,6.3437767994627405,6.525385069657986
2019-01-01,6.019741572690368,6.509299623611617,6.3980168079580615,6.4700797700035055,6.547142447107732,6.370324908882168
2019-02-01,6.143731641346937,6.6259015956434295,6.572318230402322,6.58586259200121,6.781652344800648,6.388307656826997
2019-03-01,6.273552168830321,6.797544305791643,6.740305549079152,6.672722188851223,6.7780116877105465,6.564052755714341
2019-04-01,6.398089535475672,6.8800942431380125,6.637028353060348,6.703618961037978,6.808929132662892,6.535427991258118
2019-05-01,6.4607740977840225,6.618145995357591,6.454625776536843,6.680737562420733,6.641630441587164,6.327899799383518
2019-06-01,6.32652774379883,6.5136746716520735,6.079493257865938,6.337500860967668,6.517492560754283,6.0120885594127245
2019-07-01,6.230799199297474,6.201818423604577,6.0038352978701,6.397613436453737,6.5632883497924,5.933337302357465
2019-08-01,6.0378405890681215,5.9865255648649365,5.913790032448976,6.050369184617046,6.274533842105285,5.929199152831046
2019-09-01,5.927222386767866,5.935732156960832,5.8702494946153925,5.977538352583893,6.059372105863289,5.810765751221538
2019-10-01,5.984884206472398,6.187390096616429,6.06161193747009,6.055047600571152,6.113000740098824,6.016031224850972
2019-11-01,5.958520701246027,6.308408099591388,6.080564343776366,6.120238214679871,6.15405630713332,6.19867200786698
2019-12-01,6.0759927791919806,6.372203446814242,6.244769697271456,6.309627221595353,6.35391438060796,6.344180273447449
2020-01-01,6.1576752055001975,6.406676260858383,6.326039377954063,6.401253534586737,6.479495758879121,6.3171195867215655
2020-02-01,6.421785517849108,6.598961334892852,6.447170415019951,6.571774298303526,6.715413405069313,6.499585360038841
2020-03-01,6.494721188673745,6.606347185098622,6.354221104948128,6.667139057133382,6.791643219951762,6.390832543414097
2020-04-01,6.530473917892508,6.531516813105086,6.332424639747263,6.705158587666018,6.840885601180692,6.310582228173858
2020-05-01,6.364495537901329,6.6349024191359565,6.238924523645282,6.390220139452486,6.848702443759906,6.356641170588185
2020-06-01,5.967021042077692,6.401126269831697,6.0380527720572434,6.117042617244357,6.474729067728273,6.1146928983566164
2020-07-01,5.818827897456231,6.152638692458179,5.885477556018907,5.955482631352568,6.352992912043539,5.9149090063716
2020-08-01,5.7055971610415925,6.070746528286352,5.780771692934419,5.807506003275094,6.13242701497276,5.803576937605572
2020-09-01,5.764275202988576,5.9870681121957015,5.692962453466087,5.819371280588897,6.0407430814949,5.698379225138287
2020-10-01,5.9199230538047045,6.045295029624247,5.9786030856633605,5.949655342698001,6.121282225235043,5.846765145545219
2020-11-01,5.950782780935079,6.130428373013469,6.043016204570901,6.142516017973286,6.074899674878969,5.958103176766354
2020-12-01,6.055454760138495,6.288466582524518,6.322286359252574,6.419094138104247,6.217743718706541,6.234265555125908
