,CanESM5-CanOE_r2i1p2f1,CESM2-WACCM-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-CanOE-r1i1p2f1,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,GFDL-ESM4-r1i1p1f1
2019-03-01,9.98482432805047,10.397173007051867,10.528710744858401,8.043310408455916,11.429649415994518,9.477701612031437,8.852571172371523,10.235450191549411,10.305998445445622
2019-04-01,9.804383837009224,9.811907889230064,9.780790839356136,7.4399524938552535,10.555450301172543,8.59782722586454,8.235766778416941,9.706574437455929,9.267859385034617
2019-05-01,9.371368818657936,9.474591862866935,8.867634792746736,6.879993740406305,9.409991504703793,7.879378713885387,7.894916516354367,8.729281237223049,8.586679221798837
2019-06-01,8.740892536061432,9.163989695355305,8.362233407898714,6.6717379257680225,8.704892180019106,7.4773799087547275,7.615974438292071,8.284311969685291,7.873912462546176
2019-07-01,8.448077964466236,9.0370326587425,7.881305322910857,6.82427528729878,8.23318423000004,7.37393000849877,7.540536643405296,8.0475417681259,7.568767954611857
2019-08-01,8.30102393568866,8.742271341767923,7.651486266246476,6.873622883687927,7.960885824369512,7.319964644403423,7.617839369761115,7.835339341872934,7.8849373487172825
2019-09-01,8.231988548586594,8.585043053845133,7.505628530856857,6.794525458424947,7.761489168524912,7.251112642822586,7.698181873250201,7.79528033169453,7.622604635032349
2019-10-01,8.614543287748022,8.750470778336203,7.839280888142373,7.017165750590746,7.965806298478874,7.268766656134659,8.141291911818579,8.037665790711953,8.196814584959903
2019-11-01,9.04643294370515,9.070193367642117,9.180873711726868,7.7935139654453245,8.75374173672572,7.875805046161562,8.805965547721577,8.93954926782348,10.19946855818711
2019-12-01,9.754794047597633,10.49830351929116,9.692576023958367,8.787941300245981,10.44916738643108,9.31657955684783,10.072121035551932,10.122519141426148,10.431564157505203
2020-01-01,9.973150890197806,10.420993903683346,9.099111061275323,8.895256720104559,10.10161651165584,9.711041415396958,10.664409694787405,10.396156247539347,10.289290066856736
2020-02-01,9.621698551117882,9.890044953263,8.42248379906862,8.575818378585112,9.302617758945699,9.685527339117767,9.906670506868762,10.299587578317693,8.979382838253125
