,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2017-08-01,6.455628080473876,6.047753521833202,6.123165465522251,6.236488526022674,6.030805208217787,6.0973048762439594
2017-09-01,6.115119786786798,6.059135945136622,5.91072979526533,6.113725246247835,6.111663961456988,6.208518181708279
2017-10-01,6.055046274517733,6.017136013844763,6.028908399545242,6.145885155429287,6.0695512942880505,6.188091482760071
2017-11-01,6.321303497143841,6.218763557964909,6.203633499703402,6.384126541043516,5.996730600848952,6.334723660749033
2017-12-01,6.4737431965504335,6.570103870464598,6.149829243830893,6.578237663437972,6.180843262262702,6.563403086486212
2018-01-01,6.748484526247747,6.664864252228055,6.293372833663107,6.493771270506586,6.350697170280043,6.551247987258963
2018-02-01,6.940256866451683,6.802938392842653,6.753269233734522,6.8870859827091016,6.546106982354723,6.674522028893797
2018-03-01,7.0542925442314734,6.68865008414955,7.046471296525155,7.058545057702617,6.645248169570192,6.967534018394073
2018-04-01,6.9577999799134105,6.512680471102897,6.7458302933576535,7.003589286385987,6.687738759937202,7.078896554018799
2018-05-01,6.916154755266932,6.392751652659882,6.725907802926617,6.788067462429535,6.658392933759591,6.857233523210991
2018-06-01,6.796541144668838,6.2688826479390825,6.376544325335576,6.7091854191719404,6.326683161733418,6.708472613838811
2018-07-01,6.589850674247055,5.955294036880955,6.091754081130083,6.199659467521559,6.134280755779408,6.296512876642921
2018-08-01,6.348386309819581,6.0682588965057445,5.918290252193673,6.014119027227689,6.021674120724088,6.253750051679082
2018-09-01,6.158843136656313,6.037015074230733,6.031117994642117,5.9962461590784475,5.8657181035620845,6.217186273458548
2018-10-01,6.051345681220773,6.0046767555138905,5.985744040347653,6.0967631041176835,5.8925472156737335,6.1661276959657485
2018-11-01,6.236176887056844,6.196190086983846,6.276873179598618,6.088140300933515,6.0282059736150275,6.349826941899275
2018-12-01,6.485820568165038,6.521127792136202,6.5037081698500785,6.2561128628785685,6.107634167348218,6.388914087257794
2019-01-01,6.702049376696023,6.608209855167576,6.71219184063913,6.6525880170189895,6.270533446059856,6.562097877872989
2019-02-01,6.876515771001596,6.840669379142818,6.820839605607908,6.944689607369018,6.344569243076887,6.606591468140952
2019-03-01,7.018652667567406,6.790926034063678,6.8894656205227145,7.030078203452277,6.582881352101487,6.804111378412838
2019-04-01,6.971861196353805,6.795481722330138,6.504309538423502,7.007406198285308,6.627561348402917,6.503928545538486
2019-05-01,6.889080164853921,6.2735049000918375,6.63700479649855,6.8699511868614245,6.391584649455293,6.417950934519971
2019-06-01,6.609005641744995,6.200551455789207,6.200654223674952,6.715196064773684,6.1774547184531725,6.081991429196895
2019-07-01,6.249571265410265,5.992702450239725,5.892461941870213,6.423735938876157,5.809677453045723,6.046496728536618
2019-08-01,6.122963100952407,5.8579594622915865,5.838392028911263,6.296834660460568,5.9052997165894086,6.041009565490303
2019-09-01,5.98426924900782,6.02246989280668,5.930722306754334,6.516718877764545,6.154366239166863,5.997260499703539
2019-10-01,6.0749216586761285,5.959636866761339,5.8775228635629,6.325492330111675,6.083359921914245,6.130729785297756
2019-11-01,6.11010621651441,6.128534906357023,6.142054558848912,6.477639871566275,6.246625225356362,6.052222078369634
2019-12-01,6.268917260957285,6.065144591674478,6.4320272437348125,6.848542777434534,6.4069199364664415,6.437135107607038
2020-01-01,6.562785179041548,6.25422493904544,6.785011324260541,7.0293280447310185,6.557063566627918,6.224245078412993
2020-02-01,6.7933039309964816,6.433766178092803,6.893487437626043,7.183927333692392,6.8632426501782575,6.6470929133151895
2020-03-01,6.823112407425655,6.42082276845492,6.8826668036675525,7.227779121501586,6.950355422086942,6.885219972160439
2020-04-01,6.743986770614115,6.564429095910466,6.70464633679126,7.251492232203888,7.01245775618329,6.893811434360783
2020-05-01,6.6792640168021205,5.95993526834717,6.88243523090462,7.037796664538371,6.890802582997501,6.683322498203565
2020-06-01,6.447194857729138,5.928178117786414,6.8821513377418135,6.788169552194781,6.253700237991104,6.62511770939222
2020-07-01,6.058808170258852,5.535910866094916,6.567410345971801,6.413072426038803,5.877420755436094,6.331292934733742
2020-08-01,5.888220404270519,5.825923758984504,6.391578312949504,6.413482562233481,5.806010379487299,6.150015187441294
2020-09-01,5.889540663573118,5.712068653619982,6.214163279372448,6.303275693792123,5.902688828134627,6.446380332130117
2020-10-01,5.884948591965376,5.7902052004020526,6.129616135612862,6.167427655475652,6.157855099045903,6.217460644353631
2020-11-01,6.000154528813675,5.822050699633845,6.409317700368428,6.388238870628237,6.382918155036355,6.015990060306004
2020-12-01,6.129749353753778,6.003675764323133,6.49868544785854,6.459424063233914,6.4866977971780075,6.627000448016817
