,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2018-06-01,6.103047676389831,6.380441598403916,6.023222605261487,6.38496646085681,6.586070277581396,6.381695263620732
2018-07-01,6.088093125439862,6.514532942460207,5.897696581822935,6.193822090114808,6.492004769690458,6.210923786250974
2018-08-01,6.107101508712881,6.4152035570334975,5.994789179992585,6.196445283382101,6.564468616106904,6.405146656873068
2018-09-01,6.085011937328751,6.3011468114354,5.931063136424347,6.066754458331121,6.119934000173777,6.1989932932792176
2018-10-01,6.093374455011157,6.333815660443758,6.129092614051398,6.098147083038634,6.135761685625173,6.294102667655774
2018-11-01,5.991398023605245,6.374752590884434,6.169390401627893,6.036371963203902,6.073711967815094,6.369670925298227
2018-12-01,6.113217384157723,6.487235285375309,6.340080527370517,6.5100819422333975,6.40762929603826,6.612141784501178
2019-01-01,5.968256236373869,6.62185869464474,6.437491945679492,6.5732849096951576,6.687489256594432,6.479420911079412
2019-02-01,5.991380091743326,6.6945718564245675,6.667903234810709,6.613251324694635,6.8688317156984615,6.34117975987321
2019-03-01,6.193336313752144,6.862833268916553,6.835045908664237,6.716383183867129,6.83928149445134,6.563985437337762
2019-04-01,6.351907351405853,7.0491542427550655,6.781491891528598,6.834935696750024,6.947543522234002,6.649640069394483
2019-05-01,6.4350116045511925,6.702193042364536,6.5587722726745215,6.784542498622095,6.7245883910931825,6.435314182648494
2019-06-01,6.355759110019343,6.623791394979429,6.20516676841406,6.499928276350224,6.656640807109794,6.107499724884914
2019-07-01,6.3863790168941925,6.351893884882095,6.2382677798982,6.597077667025652,6.800856098832925,6.060361633873885
2019-08-01,6.271119521638679,6.27444356378299,6.2617008521332345,6.322675226514878,6.599150904903857,6.2246472734888245
2019-09-01,6.126727415696203,6.18729018507025,6.170041555027074,6.212920047248229,6.2752159441212365,6.0948794515002405
2019-10-01,6.078955868462423,6.2657538335853005,6.166112468672829,6.166349509986555,6.195689383046013,6.101976541695612
2019-11-01,5.9798516783934925,6.371696265778426,6.091754811174402,6.1868703161301415,6.204488472299698,6.274437139278552
2019-12-01,6.093692551123249,6.4374176123436335,6.279055418870678,6.365369739046859,6.4577587941336425,6.453851937661108
2020-01-01,6.178806644270034,6.465392974359076,6.370391393508705,6.4581302252808666,6.583078804020055,6.446002721500071
2020-02-01,6.419209252857147,6.630752844656304,6.445010133150905,6.6053121290899846,6.766146324637817,6.550520357181754
2020-03-01,6.550869641132596,6.655547481113801,6.403241040573517,6.730276018179968,6.866781992686487,6.417726617148673
2020-04-01,6.679838641032022,6.649862136830577,6.447507728247171,6.8902058589257855,7.0057092893690855,6.46409503811961
2020-05-01,6.421176829220854,6.713308041008352,6.319172575586892,6.491960856239525,7.001876319565104,6.442229295531366
2020-06-01,6.054416173014393,6.502237204882653,6.1390059046102765,6.2445284749128005,6.684434858850031,6.227976663675381
2020-07-01,5.985979215447931,6.281904501351431,6.039209404934776,6.117157864525146,6.59428692013709,6.0468942637825815
2020-08-01,5.9622147944231285,6.3031297441408976,6.039175696756673,6.076654022021282,6.486965763081305,6.050302387502175
2020-09-01,5.978781476976818,6.195616935754793,5.9240703319096175,6.063757628221126,6.222089706332388,5.957209076299601
2020-10-01,6.043975531905903,6.150972495694496,6.136439465921607,6.035115820670345,6.2089871314663245,5.983373689983141
2020-11-01,5.992798852067182,6.1916698925856295,6.09657631899341,6.146968651183102,6.127789783574518,5.965675050703595
2020-12-01,6.093695221747402,6.307250885222581,6.43995049612204,6.469503996079136,6.246986588523322,6.270074633556854
