,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2016-03-01,6.740828547354362,6.949393269431927,6.828735409831321,6.5737692951481295,6.518409743761919,6.636626660198516
2016-04-01,6.873572349067866,7.041783731967231,6.7532333932084105,6.68281277943553,6.658348109560119,6.535626152150118
2016-05-01,6.739894188937976,6.753136062248224,6.575181476710813,6.800152971046948,6.477480403342044,6.262850516248726
2016-06-01,6.384452524048399,6.303293821581625,6.2610752600869874,6.476478602043913,6.199712957663761,5.991354321884818
2016-07-01,6.006819950685784,6.434738744277321,6.108309559298442,6.287668464108307,6.105458877409284,5.970441595707439
2016-08-01,6.034822592575326,6.338565938015118,6.156613752164267,6.125724232487018,6.06327043573275,6.09840336032414
2016-09-01,5.9889733821218325,6.204951263049338,6.094099360751178,6.140066676514933,6.043602439549033,6.183022196531701
2016-10-01,6.1610830584820535,6.32516794449954,6.154054465163647,6.182483774274659,6.014479620590452,6.069359231540712
2016-11-01,6.0521206292037375,6.353293319354481,6.066637208297825,6.3348378397436225,6.016905240756411,6.106655194516094
2016-12-01,6.1893095112132634,6.382017458638598,6.157644576410446,6.382332668978442,6.133827958175222,6.384984500026795
2017-01-01,6.438058656721048,6.25470566002021,6.177569484761474,6.688708470108884,6.221606248091749,6.492450797512464
2017-02-01,6.586338932704798,6.393080021343124,6.742626388868065,6.972263530058773,6.376559996231497,6.858550707904533
2017-03-01,6.693660585916321,6.430309079101149,7.0488453481612945,7.091926162481777,6.566035175541312,6.8863645755560015
2017-04-01,6.895054773476303,6.508859299668188,6.814914726982713,6.996060593325411,6.764344082456026,6.870051562854971
2017-05-01,6.83767673927929,6.470063115237836,6.610849906778302,6.654252818705188,6.755559539590247,6.6273632601176224
2017-06-01,6.502998915859788,6.1959939268968975,6.4451383072540125,6.3739993408239455,6.346469849965795,6.41874508656119
2017-07-01,6.578155906128613,6.101882398502822,6.4703502730309115,6.3308692861237255,6.094697534335134,6.238437778019723
2017-08-01,6.481946256679716,6.125831870971353,6.32494325221725,6.295271423033547,6.131124086414652,6.227196470534312
2017-09-01,6.070076147823027,6.106377595038579,6.147218692514023,6.2106805347440215,6.038019192217897,6.2423007513309665
2017-10-01,6.005817778427633,6.14414973672071,6.191089157209354,6.2440115885394265,6.041621554872068,6.1514956954413655
2017-11-01,6.130216918374442,6.091199715060711,6.0115693798156205,6.213210274295155,5.861470805692097,6.204495650879968
2017-12-01,6.226896459217403,6.437897675404823,6.04112921307416,6.435532370216907,6.090922139597006,6.395335899087165
2018-01-01,6.474254561957881,6.474616337954296,6.124677009617278,6.414132667267442,6.255200096315652,6.450108607312647
2018-02-01,6.738964385837143,6.639581460446848,6.589428347634894,6.67078360625905,6.463611692346731,6.619102111411704
2018-03-01,6.864821417608508,6.606683663969183,6.791903347985863,6.863940222303546,6.538549080810487,6.83398218573729
2018-04-01,6.931888025718483,6.546117064295068,6.630630395687543,6.901951780533732,6.683012095866772,6.891604602188359
2018-05-01,6.8429450524572895,6.3704797735486745,6.680039308114733,6.648144736866888,6.6217206147600765,6.77862769490098
2018-06-01,6.6400922148251205,6.223200114516668,6.354071002315988,6.5062761167119065,6.328387112417485,6.500590587414069
2018-07-01,6.614307937020332,6.070747889833214,6.145433363798045,6.178533393894613,6.1805179731652,6.395740717366169
2018-08-01,6.5008884513351735,6.25476452868219,6.184463717178329,6.1156398575187545,6.135252837260772,6.384971193991716
2018-09-01,6.184989099312086,6.184827151246459,6.2121482738461165,6.054277683111987,6.04128576930962,6.2021623258250544
2018-10-01,6.067526936612841,6.091260308498553,6.1346664844246925,6.126688209914303,6.035961464821706,6.203951381181163
2018-11-01,6.1391005735447095,6.094407685333652,6.220927365333122,6.027718565880994,6.03842585163893,6.234827108743208
2018-12-01,6.322854449420568,6.345233105998101,6.455395461371782,6.11868064370211,6.117578291894473,6.358750922856028
2019-01-01,6.4214782656880685,6.402899182754758,6.571532245817242,6.384404176550747,6.232435436200876,6.4978208830278135
2019-02-01,6.652317650964447,6.72254177680179,6.62456516294708,6.736293293861575,6.321148433791389,6.576584083738897
2019-03-01,6.764102116938857,6.657516053454739,6.6774198650316166,6.873973203760908,6.4970342078572125,6.638162159537556
2019-04-01,6.865198559100579,6.7797291574279335,6.543107449727567,6.9091281228298564,6.628293824623098,6.5902784225425
2019-05-01,6.965731143432148,6.3503912926930175,6.569644499398674,6.756700580847527,6.331081050959432,6.423524150397048
2019-06-01,6.495635211687223,6.172019672520629,6.141154936382481,6.5659714412162495,6.081607360692901,6.128829504294897
2019-07-01,6.308653939929613,6.059064461863447,6.06009735706097,6.433476195350492,5.9168774893487415,6.150595668613821
2019-08-01,6.253213823608522,6.086848510744178,6.065801336801817,6.302822078398576,6.003825848782957,6.088204465804051
2019-09-01,6.017079394959287,6.1256078257448365,6.079466772172563,6.40743220577554,6.137422091772058,6.0007822445416386
2019-10-01,6.103757313928615,6.0482238070388625,5.9571842213239465,6.2857304593753085,6.071766451568634,6.127315924627521
2019-11-01,5.98998614699538,6.083363868970013,6.130738322476772,6.329904509804053,6.1048274464210435,6.041800377533566
2019-12-01,6.0735868383171185,5.9962553805360255,6.306782363872335,6.5821810367574844,6.247819106928808,6.291103114523232
2020-01-01,6.297229171104419,6.193350016776015,6.49419823698091,6.762815412021849,6.389176755296918,6.206425030131777
2020-02-01,6.636256619250473,6.340834527545238,6.759544861409261,6.972415948453842,6.654437826286334,6.526801401449857
2020-03-01,6.7066136761911865,6.3674937116611074,6.8445372672716065,7.023447468531983,6.738345987681808,6.684077039221926
2020-04-01,6.675044015211633,6.607770682494402,6.791748751629631,7.10784045401197,6.900607931530888,6.815391248567633
2020-05-01,6.5982364256775945,6.153610211705543,6.787105054397861,6.935164717029352,6.810652992580161,6.590345485461856
2020-06-01,6.347945284590392,5.913491980498412,6.658980360172308,6.6817252798775195,6.276996508011744,6.377170933871617
2020-07-01,6.224504983667487,5.846150738520238,6.595235145512217,6.393541149242963,6.041452094172933,6.271171981151901
2020-08-01,6.142908016558112,6.001614206643653,6.565878111329182,6.4047516757724425,6.06881929890576,6.311544200028466
2020-09-01,5.9664062206443775,5.944979370719546,6.256968797374066,6.353890375657808,6.0318474608564925,6.42491190800271
2020-10-01,5.959614969425907,5.89445986169134,6.162853595003432,6.238745567497952,6.134687868021661,6.161423759802684
2020-11-01,5.9837887551225695,5.962637869437739,6.341293795035182,6.353703013109432,6.168338826491215,5.989453770621979
2020-12-01,6.131925399965002,6.031351016551014,6.463074161964529,6.353376722253512,6.175855780916105,6.524094969083504
