,CESM2-WACCM_r2i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,CanESM5-CanOE-r1i1p2f1,GFDL-ESM4-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1
2017-10-01,11.033322808265352,9.916429388211435,10.301260887638756,8.887010888931579,9.366967130277057,10.735593181977212,9.082585026047397,9.557007754773524,9.949795330860173
2017-11-01,11.36214870798347,10.831389855706444,11.018571007581752,9.608775067670406,10.391151391081713,10.360139033133839,9.583268371126376,9.590966528752057,10.801110264046274
2017-12-01,10.409755656387356,9.862857996635569,10.45367640943016,8.686295484535238,10.224178299371582,9.454721996495199,9.357446596706962,9.1282026093196,10.621187836150614
2018-01-01,9.301372960463947,8.311688642407956,10.490458652583248,8.038019701414159,10.207172755388807,9.168868323764576,9.020073449647043,8.565219150045028,10.10834331673243
2018-02-01,8.666073355651205,8.307820751357495,10.715237163858175,8.484387072216574,9.595300478916093,8.811791812648604,8.701419702310218,9.192442875905911,9.807102549019538
2018-03-01,8.370680895064114,8.517034081665088,10.790893643636643,8.665494827985576,9.630420618345012,8.783810974719568,9.047880243919787,9.330801565513509,9.6487323807237
2018-04-01,8.647933928226418,8.918026119495979,10.86560394923862,8.98206244862676,10.083720528572202,9.057821919538657,9.353499387500293,9.601853851533672,10.042180096918237
2018-05-01,8.571369758771539,8.97884358350707,10.662236973454725,8.97425506760533,9.994515770602646,9.063167264266152,9.486646602824855,9.804213276232892,10.03752397227624
2018-06-01,8.438340577088647,8.689453064250928,10.245001542594585,8.603703733711964,9.614494141694514,8.836762419347084,9.140082846900837,9.372461291402352,9.724423270021875
2018-07-01,7.815473245521757,8.022186813353912,9.250646422183095,7.700256725157825,8.853908164470857,8.35409216957431,8.346936307170724,8.741135607579473,8.981655741072315
2018-08-01,7.345290669834446,7.505147238277787,8.450722148396721,7.152101143108901,8.221821306886266,7.892906291355091,7.907114981592822,8.245689535767482,8.340931298217093
2018-09-01,7.725870568304068,7.770498631152798,8.707136369510009,7.406914154822274,8.701465067487398,8.14568727998322,8.086020931452587,8.60194497303496,8.54344318748553
2018-10-01,8.50813344023629,9.055587856930174,10.036372225019502,8.768921701538716,10.12778545130288,9.404002710830095,9.29282925094379,9.890232468556043,9.828689618524916
2018-11-01,9.703541203160801,9.42637409520484,11.00919294255217,9.34880708289734,11.064459111835781,10.35387494903085,10.240392671865155,10.486077922283355,10.558795480146253
2018-12-01,8.767805641635741,8.676419161965628,10.28471318980463,8.593616392702565,10.766973199915487,10.305558063507245,10.48400639856501,10.516293436916127,10.16883217176023
2019-01-01,7.548454846513383,8.302376056217833,9.054804695502854,7.988750986877724,10.630183576528283,10.657881243611136,9.696826635266024,9.918223360944708,9.857127152070728
2019-02-01,7.00974105123443,8.376084664518853,8.535054793456089,8.091360563445901,10.08244502800297,10.291210340464783,8.339213040489234,9.432540036376217,9.71990426588293
2019-03-01,6.904411039908121,8.493490466105381,8.789872522834198,8.06678972778114,10.552849401550086,10.534522948059973,9.027708239805412,8.88427831288499,9.552442964509273
2019-04-01,7.284870615890451,8.681214860665495,9.130749556066569,8.424452857142306,10.861913144304097,10.607183327636047,9.773682264113216,9.016772433231004,9.696214980883115
2019-05-01,7.2610449715117955,8.55894965213907,9.259525053111927,8.405668889256328,10.686702885172238,10.501873962042747,9.919539289700404,9.225598308294828,9.489158095424898
2019-06-01,7.0001231544287785,8.19524639355404,9.013469044321527,8.361140318452629,10.264943806700405,10.469856112380047,9.675365218561806,9.34948788077714,8.931080947251914
2019-07-01,6.458070447167195,7.514576739131683,8.344455292261593,7.664486399199637,9.533134110490249,9.576600586562463,8.90528001701999,8.78469082302945,7.958798444275676
2019-08-01,6.251069877293142,6.9998158991755375,7.888840476743777,7.336861664802027,8.83401940606863,8.823618280310233,8.348291474886059,8.111381023079804,7.3614405107559495
2019-09-01,6.4435410513605325,7.355474801181939,8.225681474023844,7.610754620667003,9.10542639254245,9.040231761234836,8.549821783039024,8.41158004349328,7.564488219531546
2019-10-01,7.837592528282566,8.856479222593494,9.618993833324916,9.007429226923877,10.450411407988998,10.003118028582813,9.779437242751241,9.626713322112764,9.012790186899137
2019-11-01,8.983173229318364,10.046392517526947,10.52874158854431,9.77430145540441,11.410552059321072,11.278426879682565,11.025269111968019,12.053533996595617,9.787227558985052
2019-12-01,8.592033844971759,9.377279466559461,10.946611844564254,9.265718380108133,10.989416302248992,11.127383512399476,11.429273799216896,11.954306637729713,9.748115112276452
2020-01-01,8.7466927448486,8.597081282942085,11.185116541608163,8.86843906174238,11.142919154631596,10.311945266829161,10.842693832620974,11.274149063092905,9.784005183567707
2020-02-01,8.67097777041605,8.3641635843106,11.069545224349868,8.627488979766492,11.73774495727844,9.832654371521636,10.967964073075605,11.221183770415056,9.631356407459037
2020-03-01,8.714882184425294,8.073752680887335,11.596742637193007,8.446330553825966,11.704994368354011,9.259696005503386,11.075868839342757,9.914979552837494,9.504224270159114
2020-04-01,9.16259328921488,8.296583824864964,11.906315966934645,8.724914030075535,11.961685113945999,9.397370632029029,11.296618909963186,9.55635463536884,9.548154148486377
2020-05-01,9.110798777007952,8.22388447844168,11.752552743816613,8.439701249942463,11.462222371902035,9.540666338009569,11.116901571519547,9.456176806701436,9.270039348473507
2020-06-01,8.767358261920206,7.970333018165925,11.308541215174735,8.085426702908231,10.915200702115646,9.317677910077345,10.630112978467439,8.946555800316082,8.828663335301114
2020-07-01,7.787858046679003,7.2612964367978865,10.316739552151894,7.452551132392327,9.967626703714581,8.623904137824606,9.629265960667633,8.221000295883465,7.863023651046097
2020-08-01,7.258643853954169,6.928192854371432,9.691714685026042,7.134608374997687,9.207730023463775,8.19710503576813,8.909587201660823,7.680945493852461,7.2055917361029245
2020-09-01,7.4849587060773555,7.1850773751661805,9.733419731317243,7.3952843612280725,9.467466776619071,8.41263330796556,9.008534493295071,7.78653833118196,7.563238447963677
2020-10-01,9.023761651670837,8.431525441831571,10.768975209940496,8.559384005319455,11.0316624554471,9.721319313937704,10.204996479064537,8.976219089735267,8.964802923033247
2020-11-01,9.577583096729473,9.4419563972874,11.289113314330695,9.276918393023333,11.752872630279935,10.776647453614146,10.955532964422392,9.875355158348471,9.917495854680887
2020-12-01,9.339259926244146,9.654021477651872,10.197360750536104,8.390062444547478,10.765847654411447,10.473817395229297,11.306825566177974,9.839077082959387,9.224100249764936
