,CanESM5-CanOE_r2i1p2f1,CESM2-WACCM-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-CanOE-r1i1p2f1,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,GFDL-ESM4-r1i1p1f1
2016-04-01,10.909526672316833,9.130465946464458,9.65367513899449,9.710910308861123,11.383195723273776,10.020846425316057,11.906515745239524,9.570027755263162,9.887756419753536
2016-05-01,10.731110310053367,9.167137429323446,9.591706013823007,9.422692974726012,11.389250795698251,9.838859122375416,11.616603355492199,9.504216108126633,9.614041381151416
2016-06-01,10.282115602432246,9.06696974983369,9.196554730166811,9.06872090800824,11.087852642491217,9.604188836281056,11.116625766111284,9.347587134811576,9.332622813889358
2016-07-01,9.409046464045343,8.353057655745577,8.366758035832934,8.323945324871778,10.150570257570463,8.940966661195061,10.074903589828807,8.676428728744993,8.257010053199789
2016-08-01,8.813183599063713,7.792738453122707,7.446115666450543,7.738946849304807,9.500795982189544,8.429201920638791,9.440269675211843,8.22010276454559,7.709089263615563
2016-09-01,9.02044847828661,8.777547286376057,7.595222124700004,7.923858368435853,9.643862937019025,8.61964075557272,9.646913506392464,8.458824909662662,7.941108777577135
2016-10-01,10.312187356660337,10.51834111778749,9.187827342327132,9.25375244203498,11.226596585243847,9.563818168907488,10.707405876517587,9.847079153667442,8.929743445182076
2016-11-01,11.200973541441913,10.812644069792485,9.775624215904713,9.9271629634982,12.311290159579652,10.390737659451633,11.26202579699671,10.611917586316148,9.113303685836385
2016-12-01,11.561019088781226,9.78955883451937,9.106336513528376,9.141382208114157,11.687949254162572,9.58637372401981,10.194781326087373,9.956241533121766,8.39379241435775
2017-01-01,11.388728296876344,9.335839744926226,8.405393225011291,8.333158825750589,9.904599045904998,8.172192286518907,8.770548037969522,9.74738067013119,8.375250872013575
2017-02-01,10.622662125324505,9.773673363853199,8.514692679799534,8.098902587538875,10.051976748386783,7.984091820153139,8.104602844892959,9.599855285588376,9.495829938975499
2017-03-01,9.227605004587183,9.896941132114213,8.863830275805903,8.103780654561959,10.247789053402713,7.399625723987672,7.916740731440058,9.592494752887204,9.811369859551217
2017-04-01,9.280393522790401,10.432693849042746,9.370238635526636,8.368703518621555,10.301746058213842,7.777383022112086,8.457800194720727,9.949500744776307,10.100778350430796
2017-05-01,9.275672580759693,10.465025204294452,9.431448402953766,8.595698718082764,10.23310769150049,7.90436310019316,8.423600326212371,9.937179621182569,9.948514201236021
2017-06-01,9.204770925115394,10.362696447816646,9.039708923807293,8.297976968086742,9.84568729587966,7.845673454174286,8.242085264210566,9.539651260942698,9.513762626463397
