,ACCESS-ESM1-5_r2i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1
2016-12-01,5.511839987795111,3.7661725722953268,4.614653663974285,6.140846260126125,3.788590398218626,4.621540671928691
2017-01-01,6.180710738849824,5.174232418039538,6.174177664855112,6.629581553032577,4.3505127018749,5.259728249609494
2017-02-01,6.58908143410756,5.373009095721885,6.122799748726678,6.346868306025022,4.767468247816474,5.196982215628191
2017-03-01,7.11161014391201,5.238049579266159,5.94845216134797,5.7298217382536665,4.405972487916916,5.061470081163272
2017-04-01,6.841378373878845,4.991936040224248,5.9034610122546125,4.724557458148262,4.057832236069366,5.2432464154921865
2017-05-01,5.788177609642903,4.667589789507272,5.298391563906646,3.9568582702360073,3.5081880634869806,4.194148020427619
2017-06-01,4.874321140398789,3.740617609252035,4.5618962325476415,3.1604190551772837,2.5095136700459046,2.875854127400279
2017-07-01,3.714298030857567,2.4321672187963155,3.8450583367831133,2.085086602754344,1.2563088533184343,1.5110975449856703
2017-08-01,2.8177369091594247,1.8632035717953501,3.1869484456828814,1.6718973799351409,0.7189521391685233,1.1831823878157213
2017-09-01,2.6502386398838396,1.922871059587152,2.560839301677816,1.4576615154495591,0.5139872328339627,1.0463837515482715
2017-10-01,2.924478704944427,2.50840734465963,3.0121372680774394,1.7530039595562152,0.8952561182254648,1.2714231713562212
2017-11-01,4.628919810888352,3.9236074393106506,4.6945100391191135,3.8728592483516837,2.871222151779619,3.4031991425396892
2017-12-01,6.052186243216657,5.517685600377117,6.097397206915567,6.6432914726378325,4.179852441809076,4.135315214076234
2018-01-01,6.400085425182698,6.022685751084018,6.633857940794009,7.16327048980498,4.6495437401122,5.017774969978827
2018-02-01,6.4243382769188555,5.884597044052803,6.642683990890872,6.4991237259792,5.3885361320899765,5.201923603626156
2018-03-01,6.0784372308144174,5.961011019759951,6.072473312074816,6.402686677798908,5.789542077303826,5.092171650425024
2018-04-01,5.8819464859958135,5.387631730790114,5.733407587513522,6.024812530455603,5.341421465387701,4.779270009635656
2018-05-01,4.9916329331201545,4.6427129829503695,4.874942588784525,5.053558239212179,4.179128023373625,3.9519682534966085
2018-06-01,4.140955401374842,3.624384218408643,3.936482346436712,4.201368335269837,3.0036093985498087,2.5761473891031312
2018-07-01,3.2176395340178696,2.738057993659845,2.9342636199522034,3.564206374350348,1.7317036289462382,1.4725810086864393
2018-08-01,2.631917462774961,2.131647281445576,2.245087996611624,2.7395370895265305,0.8058943473725286,0.7672280444726687
2018-09-01,2.477326276761776,2.0495112916716023,2.210654899067958,2.730040785147019,0.8414669736376315,0.7403566950451848
2018-10-01,2.8255766722033684,2.2489365741744165,2.715176631623764,3.3920970571101163,1.4410952238420447,1.0915388384718612
2018-11-01,4.449153088997893,3.7455125746100375,4.6395778484033405,5.3327465730843535,3.154554605004112,2.6444187983388034
2018-12-01,5.549107870315075,4.20956489905606,6.124201159667335,5.882320844231032,4.373012945545916,4.90927700975206
2019-01-01,6.2832395173100055,4.926653947971992,5.923329307297214,5.786535340700192,5.077918736318439,5.249586185097905
2019-02-01,6.325235698955072,5.1201859727600025,6.491727485161529,5.869996971641452,5.106104148306362,4.983547760967339
2019-03-01,6.261171218802192,4.5783042233697575,6.2090391481542815,5.5916403332230615,5.012502954888207,4.8587197841877625
2019-04-01,5.830665529267378,4.299792943724636,5.786966239154196,5.423812497786495,4.749331125755119,4.489590773053882
2019-05-01,5.012423833802573,3.658487907806873,4.749303598919231,4.794373126674733,3.9633581485952014,3.799411619044868
2019-06-01,4.132560841041361,2.5058008381952988,3.5753590176578065,3.834741900146101,2.837754111341725,2.7759947455572798
2019-07-01,3.2643610473088573,1.4414293856381193,2.206439710534156,3.27648886145913,1.8715117560736472,1.4864710722350258
2019-08-01,2.7271004663237988,0.9665883285168472,1.6505297585948335,2.569719848988965,1.0755603180205249,0.528930882860402
2019-09-01,2.552682336260575,1.1005114740880644,1.4854443706753668,2.3510795011102417,0.9163046086994048,0.43335480814619703
2019-10-01,2.9098881238136,1.7408891935512647,1.811102898475016,2.9214970329244343,1.4859304845181505,0.9912477722692451
2019-11-01,4.563926461820461,3.7816451264375583,3.5306248177174657,4.573621088544218,3.3738162854870266,3.493111880598511
2019-12-01,6.022753424290925,5.352042510172455,5.899523249404197,4.955122396197862,4.91978552828715,5.068987655501447
2020-01-01,6.638667141097198,5.8138190823367575,6.651297786303668,4.791442579101451,5.724280799559206,4.948456682781686
2020-02-01,6.74293981380859,6.07158731606075,6.8083702938980215,4.500216817027754,5.4778682328452994,4.938878907576927
2020-03-01,6.620707498009744,5.861148278673159,6.892645970288854,4.102889009785186,5.468469128597431,5.042720034804387
2020-04-01,6.085589128412616,5.426410027455553,6.444580724989269,4.3532352709789786,5.072172019145713,4.667366035440692
2020-05-01,5.101765660102185,4.355131944582967,5.557318958555812,4.158312977006792,4.048753715173584,3.6922056181868745
2020-06-01,4.104140567105716,3.2903603079839416,4.905945845538193,3.0768207029370704,2.9192344324558563,2.450250660765256
2020-07-01,3.1839197367963767,2.3544698893846654,4.02622532095225,2.304767625944309,2.1803163748002747,1.1176608064142552
2020-08-01,2.5200083751948807,1.6331022983500694,3.392670613937794,1.8066149241785712,1.468160908236828,0.061949071162279934
2020-09-01,2.3340655085563595,1.4259326395275846,3.2092164837857524,1.827973690923128,1.3168907427004624,-0.3335836374733174
2020-10-01,2.7014301110661427,1.7744983742440128,3.1001892928186763,2.4911995301132968,1.7944124027744948,0.08168877925908086
2020-11-01,4.418936556051895,3.3734090884763326,5.324324745602251,3.945032988836525,3.627532235588751,2.101491251709244
2020-12-01,5.638830765104232,4.469674022102655,6.803834041813339,4.7421609093030686,4.7415019517764785,3.3966771560207727
