,CESM2-WACCM_r2i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,CanESM5-CanOE-r1i1p2f1,GFDL-ESM4-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1
2018-07-01,6.753133225532108,6.838788582682987,8.367810978323272,6.5487152730560325,7.771665535753996,7.398177968059842,7.409587445091074,7.703661939691397,7.883344551405577
2018-08-01,6.953769487961509,6.8827256780424335,7.895440269397657,6.455774875455624,7.5828939144491745,7.428149038116473,7.331244953415735,7.668940917056136,7.726418138141905
2018-09-01,6.913340976623932,6.919008797556901,7.825361123655621,6.447648858090976,7.630916090849719,7.27253882819376,7.279724349460522,7.625525212292152,7.588166330118515
2018-10-01,6.364147548753504,6.892201028624629,8.048931843288914,6.681131460320742,7.943091805003609,7.469955964388468,7.381854602578035,7.797771166289863,7.705352903336284
2018-11-01,7.518600307512653,7.013785224064216,9.056364072056585,7.492819255157768,9.037753289498307,8.334878229230272,8.217185268479342,8.466237116992067,8.550611968977158
2018-12-01,8.576927442066323,7.951314996899519,9.931333260733256,8.363359754310636,10.120245827160606,9.877620497542852,10.139388366361336,10.124765249261351,9.695903927924496
2019-01-01,8.039777711721477,8.392383091775269,9.788010807669867,8.623713947127893,10.787238473306317,10.787689734875617,10.075920518522622,10.253651719607008,10.199332813763856
2019-02-01,7.344238789340579,8.220143740381955,8.858070232349542,8.281715198980429,10.22825602863281,10.429235238517348,8.47814378977794,9.659592008286657,9.89094960535754
2019-03-01,6.783266049705355,8.450470151736408,8.513083833498447,7.844971508527008,10.099391822733146,10.185621120664463,9.012466644622137,8.972940290539274,9.444185800237163
2019-04-01,6.3069874148956275,7.887429129771849,8.231140291953736,7.336328736472704,9.505849568311481,9.463998386367564,8.806448020588366,8.124929214293905,8.719304169137908
2019-05-01,5.687599842163374,7.178549658196657,7.790825624733848,6.982919374131522,8.71705452048367,8.789468890186098,8.219516591855044,7.553285148909636,7.869501140962733
2019-06-01,5.359564802305098,6.627066468579312,7.509656111414324,6.648092444786093,8.287522745919901,8.586832578100562,8.017512425501357,7.654640222458512,7.227834279346806
2019-07-01,5.429107597874294,6.139732499746535,7.428605461955985,6.7736850537810005,8.245166045326966,8.473933132055718,7.855278044960599,7.8185453716830615,7.006181025026137
2019-08-01,5.562056579528939,6.1366897875812745,7.403385637581527,6.962897615058384,8.054150611807103,8.201887650479538,7.720248232501098,7.48679316913704,6.900182399923767
2019-09-01,5.33836862161293,6.59607601770584,7.370537413225237,6.872700185320723,8.011988042744743,8.153675304740307,7.59489637549752,7.443545821865329,6.893752306479133
2019-10-01,5.517018338560527,6.897630585222871,7.592534569070287,7.126805161392013,8.299983689320385,7.936310673594785,7.606309080339007,7.569417906592807,7.00123497024907
2019-11-01,6.8385148668863005,8.226383468019058,8.41145155380242,7.92094350651692,9.163490487975487,9.20656871275851,8.92406752878016,9.94076701900203,7.79995106970739
2019-12-01,8.111712556301905,9.071307144891657,10.471149116502318,8.919573975428317,10.276628319128084,10.666114327403305,11.058381951457193,11.411708691576402,9.255508601745593
2020-01-01,9.320224447785103,9.092769399962712,11.281607917083782,9.212353536251221,11.4368072466847,10.694699496749491,11.038551298347004,11.699524307134936,9.892180855644417
2020-02-01,9.214282715909317,8.505446080131613,11.186437336711647,8.84333383381423,11.877720594610475,10.101755995126227,11.071752465334175,11.438819755770746,9.634525752044821
2020-03-01,8.869873383238021,7.972930278811461,11.137724548965917,8.10221747679733,11.51589954232178,9.287990620541756,10.881970429055214,9.844254359026756,9.192500759940623
2020-04-01,8.347234066587713,7.403356139794607,10.562862490352478,7.3937610577902575,10.832306695983323,8.517379083132356,10.18971771893692,8.552009036650082,8.45691801692037
2020-05-01,7.755839230860977,6.733439917174136,9.935078972228252,6.7603578102847175,9.801115029028198,8.003533677496947,9.325413841670422,7.924000627718152,7.519672307955673
2020-06-01,7.280585313740323,6.334033643532178,9.491588194711557,6.646909753147613,9.105421312369684,7.747001952038603,8.806979786936084,7.423563243125561,7.094315336271319
2020-07-01,7.011572784550912,6.206208853230562,9.207544270234463,6.62096371482971,8.799025352912071,7.7956192067674515,8.533245669167135,7.312227529573453,6.6245925174140465
2020-08-01,6.857101525681688,6.1830652713602126,8.973037460134488,6.4838340858490335,8.596871256661727,7.699807790029586,8.279333352644382,7.255765018079518,6.429575982130305
2020-09-01,6.506152104944885,6.406350789452616,8.773965458151753,6.4511926067558925,8.49903502470588,7.669908007875793,8.123915546388732,7.065788896279488,6.4239980977209115
2020-10-01,6.972545071815997,6.399508681451692,8.665883966794837,6.6710751030133935,8.85477104071999,7.729082399298504,8.099824156650168,7.029424375782526,6.894816920572137
2020-11-01,7.6421247606289215,7.636658133787018,9.295121342069015,6.86982566212491,9.599376798403963,8.783231721940025,8.79918154817028,7.95705765149808,7.896454928898336
2020-12-01,9.093803521798113,9.600793623864828,9.844588992386312,7.902624333996173,10.290256177998275,10.084316553454736,10.92679747394032,9.493635435633921,8.897757613367185
