,ACCESS-ESM1-5_r2i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1
2015-10-01,0.6091561986121028,0.4289328816304029,0.2592579187823351,0.09207129447152797,0.0,0.14193660508925462
2015-11-01,0.5518006128851694,0.32057971022190485,0.18034978320438627,0.13690993800735676,0.0,0.1709736162778981
2015-12-01,0.5631971333660213,0.12743980417096612,0.0546556766477025,0.11998820368474047,0.0,0.3107087334995542
2016-01-01,0.598123218426598,0.22480146783800867,0.10106093614235584,0.558280180705429,0.0,0.34063250947178797
2016-02-01,0.63396293354777,0.3672733646565698,0.4040047153055359,0.6297698349593204,0.09997504748120856,0.2812673010354394
2016-03-01,0.6445204169896548,0.28555798957057504,0.3147817578547394,0.6268743492644904,0.09420746673769552,0.19839171174292614
2016-04-01,0.6447415759139362,0.22384781891284744,0.3116869865979168,0.544362371293657,0.0510619354305242,0.1572216524382328
2016-05-01,0.6142849503550797,0.2067758110103181,0.2081096445084985,0.5650414020977269,0.00741791705182343,0.10777277102566038
2016-06-01,0.6201159740245685,0.21084434057672224,0.0988204884913823,0.5571030051599993,0.0,0.10756372642672082
2016-07-01,0.593818228674609,0.29779245532903603,0.04217858558780188,0.5837604560141412,0.0,0.08302337400170297
2016-08-01,0.6189459595385566,0.2982496846150717,0.033961315287100065,0.6053212983094726,0.0,0.06343610287759248
2016-09-01,0.6024758387673764,0.3129324263975122,0.033858846094102515,0.5957283372071505,0.0,0.05682504333623617
2016-10-01,0.5522890335970478,0.0988456615744767,0.06163515255127513,0.5843456358995383,0.0,0.06739005900615068
2016-11-01,0.5591659868482619,0.14757943255525996,0.0115918862224572,0.6980281109813258,0.0,0.080878803078131
2016-12-01,0.592596821278155,0.3282730803616275,0.0,0.7333800472357721,0.0,0.2966091485050508
2017-01-01,0.6350460014744135,0.20706854197197627,0.1813624498553515,0.6562548473602381,0.052950888448422766,0.220379497196233
2017-02-01,0.7050953605866619,0.1945968786722581,0.7131084299909889,0.4333525174088088,0.054154289628543566,0.23178372183073787
2017-03-01,0.6418430341664566,0.1883003631584094,0.5103758048666992,0.23139750635797235,0.09456701406777424,0.3036695896828532
2017-04-01,0.6503111237061674,0.24877116762658125,0.4543644788457935,0.2665057665274481,0.08413573121930469,0.32311446717963566
2017-05-01,0.6831754571392852,0.13032352348219245,0.4047662366694349,0.2142815790778979,0.09463689916835852,0.17148717084726367
2017-06-01,0.6399074050260027,0.07670930257896164,0.28171636059296445,0.16652098713089358,0.12216279675911565,0.059052683309638046
2017-07-01,0.6033269068802432,0.0,0.14439589766880212,0.1999892572771549,0.07483922014530983,0.0
2017-08-01,0.6226103017375222,0.0,0.1368139086939969,0.2207238488697343,0.03679586926930721,0.0
2017-09-01,0.6044823107334962,0.0,0.235382702698571,0.1657316878611433,0.033957752354609794,0.0
2017-10-01,0.5966883883730536,0.0,0.2111277162066829,0.2123417483312453,0.02288371704464305,0.0
2017-11-01,0.620661582597672,0.0,0.12364468768818945,0.11771864201124516,0.028838953850705437,0.0
2017-12-01,0.6652538233903648,0.0,0.11718221396922765,0.03511355495260078,0.0475827569284063,0.05865007010717224
2018-01-01,0.6575357571218414,0.04500553547804465,0.4907666379027609,0.4756528834136119,0.08091334195479495,0.2340905868575277
2018-02-01,0.6761645432992516,0.19900249597935926,0.5153459345227264,0.6267865941351312,0.08559104313908528,0.2906884792350203
2018-03-01,0.7760166641289623,0.2483279134717392,0.5075291535738734,0.6257280273103312,0.11138735877527478,0.33360806164820567
2018-04-01,0.7945141071475029,0.2492673583128891,0.5328978653833686,0.6521344915710805,0.12306937161690833,0.37545303224821636
2018-05-01,0.8169248454086419,0.2320885441655835,0.494178567145293,0.6184318931184405,0.0885057110031293,0.3080323715909232
2018-06-01,0.8955946296749921,0.15562553901913673,0.625601331287422,0.6614060119763757,0.07580134173955894,0.28313079688496284
2018-07-01,0.7890761848302235,0.056806124614098376,0.7272467561122348,0.5890494646617097,0.0611999974326201,0.3107957916663251
2018-08-01,0.6991102399105504,0.0,0.6975372974009766,0.5031959343485293,0.04038889355261727,0.25149277692900107
2018-09-01,0.6890169915963678,0.0,0.5965690699508243,0.4768756494747224,0.02952302016813882,0.23274628038428297
2018-10-01,0.642992885427849,0.08119310155375473,0.5850989819215686,0.4005402103629881,0.06590036441728185,0.24665473334077304
2018-11-01,0.5887175041853234,0.14810745937437614,0.6209015403682123,0.5296063071121838,0.1296630607652487,0.2842421750801508
2018-12-01,0.5895827634383376,0.1803397374334626,0.5800093642825899,0.9090843495590096,0.10809666850208814,0.30600683898726694
2019-01-01,0.5725524187540102,0.08887179237646317,0.3473850757929395,0.7907555220242823,0.07369011869741975,0.3303670011160912
2019-02-01,0.9061668216218052,0.17545642742316045,0.5221306643528761,0.3922395899002964,0.044961890633831436,0.3129818453322919
2019-03-01,0.8587023352025135,0.17148829624233372,0.4556183108944071,0.3072460441254237,0.13222670179869336,0.2124453238320346
2019-04-01,0.908594174657298,0.1842157865138328,0.3984431844518344,0.26624695393231657,0.13175199054805706,0.1537282925422886
2019-05-01,0.8244415116086408,0.07065620227157401,0.40058219636232495,0.31563608467769744,0.13415500988491855,0.25037257936252283
2019-06-01,0.7465588072828953,0.013115977800658237,0.41335178115719495,0.17243474146499999,0.08080052341890923,0.3159963109104176
2019-07-01,0.7546622141628683,0.0,0.34214605442542506,0.11497285860645412,0.019390831210969326,0.36794956885138086
2019-08-01,0.707178234156988,0.0,0.2989196603890435,0.07231902309904116,0.0,0.38540297199334617
2019-09-01,0.69449875913515,0.0,0.24885583723965515,0.07956543382525001,0.0,0.29178309770652006
2019-10-01,0.5749770891069568,0.0,0.3633405912111408,0.07374666203782862,0.0,0.3145329255003402
2019-11-01,0.5669804334924085,0.0,0.4801892517771204,0.08236523859731076,0.0004513376571651656,0.2608091644705811
2019-12-01,0.6190311641505568,0.0,0.6894825333748493,0.24853159519540685,0.034604355028832266,0.30542676351144715
2020-01-01,0.5940125654088998,0.07147968340577503,0.3755407504669268,0.4853930738935463,0.1095272793407377,0.2796448462762887
2020-02-01,0.6604891644412919,0.23734731453028546,0.4469671937329219,0.6417521787479639,0.15760980290167334,0.30350006062540946
2020-03-01,0.6240356474799749,0.20609509450228708,0.5479233236828362,0.4640250684502837,0.2031270473081493,0.30366782056814395
2020-04-01,0.6120033061827255,0.28048349610916024,0.6269140215330546,0.4421984411980879,0.14186632456240428,0.20237903138534336
2020-05-01,0.6487953588688085,0.16277450304909868,0.600084849550508,0.5578968506282884,0.09656137596590733,0.1599682796172756
2020-06-01,0.6836821295425136,0.1141547610872993,0.5664503168127542,0.5032279014400787,0.07607757666071778,0.10723167852877807
2020-07-01,0.6289765872117419,0.04819325982843152,0.47960530765800297,0.5104496834916576,0.03858536085356976,0.1263099510095395
2020-08-01,0.6300790783168551,0.04488443550154493,0.3427019430811684,0.4181194522242543,0.03431950183185658,0.10512121020242587
2020-09-01,0.5908072766561917,0.08302728734548767,0.2788270959618386,0.31887015391951123,0.0396923026848105,0.10505010678572706
2020-10-01,0.6026865920424544,0.12365336751268745,0.2490240383653212,0.2977957888281469,0.0595991803989287,0.08065729385392294
2020-11-01,0.5327969289950828,0.3862440845175647,0.37417811161073,0.9497878210489116,0.1869007519541261,0.0
2020-12-01,0.7592226834520428,0.4527391342848235,0.5468221230209129,0.9851528176181296,0.3550127435494321,0.0
