,GFDL-ESM4_r1i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,CESM2-WACCM-r2i1p1f1
2019-02-01,10.142161384685203,9.754911474563444,10.117555805130337,8.779362697163211,9.671224684627015,8.778048711713456,9.912600332279872,10.384177109612716,9.978667508639184
2019-03-01,9.750738805251695,9.342826190297249,11.257087510254474,8.908845373353154,10.302807405981433,8.801207307382896,10.638580395458158,11.030871611176426,10.559589806253424
2019-04-01,10.892917135377974,9.742551320448012,11.085321641796027,9.21151149906025,11.764358451279323,9.349755517974089,12.165681138899775,10.554511894884056,11.118092816223083
2019-05-01,12.887657661319663,13.116261797900364,13.749751705418152,11.126112885739655,13.670570402266845,11.505700363672034,13.283771375514753,12.714458291029342,13.184994649948013
2019-06-01,13.750436595654913,13.957548187585733,14.797990215196196,13.670780952358651,14.398881562243517,12.608391618659539,14.905418209358409,14.63686987153226,14.474107192356989
2019-07-01,13.748237616113805,15.2008787317637,15.216907757838351,15.184841624969303,16.02188886062185,14.805818268989064,16.5766719159427,16.41359360934287,16.138269390694056
2019-08-01,15.822518846628704,15.640519906723592,14.674607872460625,16.15894805093345,16.877640243551248,14.841479213510064,15.947414798043585,16.779553201610504,16.697396682704127
2019-09-01,15.841909775230196,15.177570783907486,14.26860335646494,15.757450156098692,15.676412117667065,14.301550009305313,14.858485210412764,15.74116150657344,16.052292514596136
2019-10-01,15.027770039046242,14.302823027101034,13.867064522102046,14.197500306169673,14.977991633376794,13.112179676624065,13.958494167729135,14.320453009920488,14.404523050272392
2019-11-01,12.666513075889045,12.075383434067293,11.736595411825723,11.985302473819333,13.718793253138747,11.16350776741784,11.822608303387058,12.521019293559869,11.839113572540573
2019-12-01,10.720596625995768,9.792526086653034,10.840474933263431,10.647416416577506,12.260248180243845,9.482013952698066,10.706671828801307,10.858192939103015,11.05142117046391
2020-01-01,9.740792344008122,9.656982622400342,10.06354272920528,10.402596920784717,11.229884859641825,8.928594784213622,9.87005922038991,8.733639162339282,9.88762779045351
